Date,Channel,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
1/29/2023,Organic Search,9770,6198,0.634390993,74.86591607,6.725895599,65712,74,0.007574207,11245.77
4/7/2024,Direct,9758,2106,0.215822915,34.20434515,7.520496003,73385,103,0.005328961,14688.05
11/26/2024,Organic Search,9756,4862,0.498359984,67.33784338,11.20756458,109341,86,0.008815088,12565.1
1/13/2023,Organic Search,9738,6053,0.621585541,65.74471144,6.198500719,60361,68,0.006982953,9742.11
2/17/2024,Direct,9730,4535,0.466084275,78.31891059,11.4036999,110958,132,0.012846865,19137.67
11/7/2024,Organic Search,9721,4597,0.472893735,69.29678017,10.18166855,98976,66,0.006789425,9746.68
2/18/2023,Organic Search,9705,6272,0.646264812,72.5316847,6.647295209,64512,78,0.007934055,12716.27
5/7/2024,Direct,9681,2168,0.223943807,36.02685673,7.261543229,70299,65,0.006714182,11128.11
3/14/2024,Direct,9672,2560,0.264681555,42.54094293,7.769747725,75149,69,0.007030604,11226.03
11/4/2022,Organic Search,9666,6048,0.625698324,67.93306435,6.185909373,59793,73,0.007552245,11766.01
12/9/2022,Organic Search,9666,5819,0.602007035,64.16614939,6.226050072,60181,69,0.007138423,7598.77
11/17/2022,Organic Search,9635,6046,0.627503892,72.13554748,6.356720291,61247,76,0.00778412,12208.08
3/5/2024,Direct,9630,3788,0.393354102,61.36095535,10.0125649,96421,96,0.009968847,17304.77
2/26/2024,Direct,9613,4408,0.458545719,83.18027671,11.51035057,110649,119,0.012275044,18936.75
3/31/2024,Direct,9612,2040,0.212234707,34.42353308,7.354452767,70691,121,0.006242197,18751.07
12/1/2022,Organic Search,9610,6127,0.637565036,68.25931322,6.410613944,61606,64,0.006555671,10187.35
2/6/2023,Paid Search,9600,6520,0.679166667,87.60020833,7.338020833,70445,80,0.008229167,14330.43
12/20/2022,Organic Search,9589,5869,0.61205548,65.37219731,6.231932423,59758,62,0.006361456,9921.31
6/8/2024,Direct,9581,5959,0.621960129,38.98695335,9.183070661,87983,81,0.008349859,11491.98
1/30/2025,Organic Search,9581,4750,0.495772884,68.3276276,10.52103121,100802,60,0.006262394,11160.67
1/24/2025,Organic Search,9579,4899,0.511431256,70.53168389,10.60569997,101592,69,0.007203257,10200.13
1/26/2025,Organic Search,9573,4840,0.505588635,67.37877363,10.02778648,95996,56,0.005849786,7043.91
12/5/2024,Organic Search,9554,4663,0.488067825,65.21299979,10.18065732,97266,53,0.005442746,8066.91
12/10/2022,Organic Search,9548,5496,0.57561793,64.434646,6.358085463,60707,57,0.005969837,7795.31
1/14/2025,Organic Search,9520,4681,0.491701681,68.46554622,10.51344538,100088,57,0.005882353,12238.49
11/18/2024,Organic Search,9519,4581,0.48124803,64.80502154,10.36589978,98673,46,0.00483244,6827.21
1/25/2025,Organic Search,9511,4797,0.504363369,64.09420671,9.669014825,91962,47,0.004836505,7676.15
2/29/2024,Direct,9499,4289,0.451521213,77.35172123,11.70639015,111199,122,0.012843457,18788.92
11/11/2022,Organic Search,9490,5916,0.623393045,70.49462592,6.417175975,60899,85,0.008851423,12559.22
2/16/2024,Direct,9487,4498,0.474122483,77.44271108,11.48339833,108943,143,0.014757036,20915.02
12/28/2022,Organic Search,9470,6112,0.645406547,72.13357973,6.497782471,61534,72,0.007602957,11943.89
11/19/2024,Organic Search,9468,4788,0.505703422,65.09685256,10.24904943,97038,50,0.005280946,9218.41
12/11/2024,Organic Search,9458,4918,0.519983083,74.46743498,11.10361599,105018,68,0.00708395,12094.45
12/6/2022,Organic Search,9444,5789,0.612981787,72.20118594,6.448644642,60901,68,0.007200339,8842.22
12/12/2024,Organic Search,9442,4693,0.497034527,68.97574666,10.4923745,99069,50,0.005295488,7509.85
12/27/2022,Organic Search,9434,6006,0.636633453,72.19196523,6.619779521,62451,77,0.008055968,12581.93
11/21/2024,Organic Search,9422,4410,0.468053492,64.03969433,10.18902568,96001,50,0.005306729,8373.04
2/9/2023,Paid Search,9422,6553,0.695499894,85.52748886,7.178836765,67639,71,0.007535555,11691.77
5/1/2024,Direct,9404,2118,0.225223309,36.47469162,7.370161633,69309,76,0.008081667,11641.91
3/1/2024,Direct,9395,4125,0.439063332,77.76402342,11.56860032,108687,150,0.0158595,22936.33
3/30/2023,Paid Search,9387,6426,0.684563758,83.14466816,6.97912006,65513,73,0.007776712,11966.42
3/11/2023,Organic Search,9378,5821,0.62070804,68.6267861,6.436980166,60366,57,0.006078055,8631.75
12/21/2022,Organic Search,9377,6060,0.646262131,68.3321958,6.466887064,60640,58,0.006185347,8480.79
1/19/2025,Organic Search,9372,4700,0.501493811,66.00480154,10.04854887,94175,52,0.005441741,7443.54
12/5/2022,Organic Search,9358,5831,0.623103227,64.42530455,6.061124172,56720,48,0.005129301,6795.94
1/18/2025,Organic Search,9351,4707,0.503368624,65.59875949,10.03507646,93838,46,0.00491926,6659.82
10/31/2022,Organic Search,9335,5955,0.6379218,75.6844135,6.52587038,60919,53,0.005677558,8181.7
1/5/2025,Organic Search,9335,4704,0.503910016,67.40910552,10.22806642,95479,64,0.006855919,10431.12
5/2/2024,Direct,9334,2185,0.234090422,36.68073709,7.28283694,67978,51,0.005463895,8533.41
11/20/2024,Organic Search,9331,4430,0.474761548,64.65159147,10.32911799,96381,55,0.005787161,7648.03
1/21/2023,Organic Search,9327,5951,0.638040099,71.03237911,6.565026268,61232,60,0.006432937,8946.23
2/11/2023,Organic Search,9319,5818,0.624315914,70.05805344,6.642450907,61901,54,0.005794613,9712.25
1/6/2025,Organic Search,9318,4822,0.517493024,70.74962438,10.45986263,97465,57,0.006117193,9426.9
2/8/2023,Paid Search,9313,6414,0.6887147,82.69730484,7.020508966,65382,68,0.007194245,11815.79
1/7/2025,Organic Search,9291,4647,0.500161447,67.41868475,10.73522764,99741,54,0.005812076,7742.37
9/23/2022,Organic Search,9286,5790,0.623519276,65.89651088,6.109735085,56735,60,0.00646134,8548.99
3/6/2023,Paid Search,9280,6171,0.664978448,81.05689655,6.779202586,62911,67,0.007219828,13234.87
12/30/2022,Organic Search,9277,5890,0.634903525,74.81631993,6.698286084,62140,106,0.011318314,16320.41
1/31/2023,Paid Search,9276,6417,0.691785252,89.15642518,7.364273394,68311,78,0.008408797,13386.33
1/2/2025,Organic Search,9272,4709,0.507873167,70.50884383,10.77502157,99906,67,0.007118205,8801.53
5/4/2024,Direct,9270,1813,0.195577131,33.32826321,7.057497303,65423,36,0.003883495,5476.66
3/18/2023,Organic Search,9262,5674,0.612610667,67.38145109,6.445692075,59700,58,0.006262146,9472.05
1/21/2025,Organic Search,9255,4520,0.488384657,66.67455429,10.60486224,98148,49,0.005294435,7393.8
1/4/2023,Paid Search,9255,6131,0.662452728,84.19362507,6.84732577,63372,89,0.009616424,15306.44
2/23/2024,Direct,9244,4370,0.472739074,83.84346603,11.95196884,110484,156,0.016767633,24635.2
1/3/2025,Organic Search,9244,4680,0.50627434,70.09292514,10.59379057,97929,67,0.007139766,10603.83
1/22/2023,Organic Search,9242,5927,0.641311404,76.25470677,6.825146072,63078,59,0.006167496,8915.71
5/3/2024,Direct,9226,2135,0.231411229,38.23141123,7.598634294,70105,67,0.007262085,12914.66
10/28/2022,Organic Search,9222,5717,0.619930601,67.76599436,6.261331598,57742,78,0.008241162,10807.27
5/5/2024,Direct,9218,2001,0.217075287,37.49077891,7.646235626,70483,70,0.007485355,10063.27
11/18/2022,Organic Search,9216,5833,0.632921007,73.87510851,6.350694444,58528,78,0.008463542,11102.69
2/12/2023,Organic Search,9212,5818,0.631567521,71.59107686,6.615284412,60940,62,0.006621798,10235.66
9/29/2022,Organic Search,9202,5824,0.63290589,70.60823734,6.388285155,58785,79,0.00858509,13130.16
11/30/2024,Organic Search,9202,4708,0.511627907,67.10149967,10.83894805,99740,85,0.009019778,12983.35
12/10/2024,Organic Search,9188,4667,0.507945146,76.11286461,10.70396169,98348,55,0.005986069,8808.12
10/15/2024,Organic Search,9187,4492,0.48895178,65.57581365,10.53129422,96751,39,0.004245129,5517.48
1/17/2025,Organic Search,9180,4768,0.519389978,67.61220044,10.52908497,96657,59,0.006427015,13617.15
2/1/2023,Paid Search,9180,6190,0.674291939,86.5416122,7.192374728,66026,78,0.008496732,11249.03
12/16/2022,Organic Search,9178,5780,0.629766834,68.98921334,6.540640662,60030,76,0.008280671,11788.72
11/27/2024,Organic Search,9176,4709,0.513186574,67.67000872,10.77452049,98867,82,0.008827376,12185.95
3/4/2024,Direct,9170,4386,0.4782988,77.76466739,11.6261723,106612,143,0.015485278,21699.86
10/29/2024,Organic Search,9170,4403,0.480152672,67.74471101,10.55038168,96747,48,0.00523446,8233.07
3/2/2023,Paid Search,9168,6200,0.676265271,87.80890052,7.156195462,65608,90,0.009816754,16828.27
3/2/2024,Direct,9165,4175,0.45553737,77.69154392,11.44178942,104864,104,0.011129296,16465.61
9/30/2022,Organic Search,9157,5730,0.625750792,69.79938845,6.250737141,57238,56,0.00611554,7999.51
12/4/2024,Organic Search,9157,4768,0.520694551,68.66735831,10.48847876,96043,41,0.004477449,6211.87
1/9/2025,Organic Search,9144,4408,0.482064742,66.30347769,10.16852581,92981,56,0.006014873,7974.39
1/4/2025,Organic Search,9141,4728,0.517230062,67.26955475,10.23301608,93540,53,0.005798053,6950.34
10/22/2024,Organic Search,9131,4521,0.495126492,72.93286606,10.63016099,97064,61,0.006680539,15119.26
10/21/2022,Organic Search,9130,5902,0.646440307,75.26506024,6.302847755,57545,76,0.008324206,11174.18
1/13/2025,Organic Search,9128,4610,0.505039439,67.11064855,10.49989045,95843,44,0.00471078,6323.45
2/28/2023,Paid Search,9128,6093,0.667506573,82.82329097,7.052695004,64377,76,0.008216477,12269.79
10/30/2024,Organic Search,9118,4301,0.471704321,62.11998245,10.16900636,92721,65,0.006799737,11785.91
9/15/2023,Direct,9108,3283,0.36045235,55.27371542,8.179512516,74499,108,0.011528327,17613.4
12/9/2024,Organic Search,9107,4505,0.494674426,66.81684419,10.46733282,95326,57,0.00603931,9782.52
1/3/2023,Paid Search,9102,5978,0.65677873,76.4263898,6.743792573,61382,70,0.007690617,12762.16
1/2/2023,Organic Search,9093,5630,0.619157594,67.87429891,6.419663477,58374,65,0.007148356,8135.66
10/21/2024,Organic Search,9080,4495,0.495044053,65.06795154,10.41035242,94526,65,0.007048458,10097.99
2/25/2024,Direct,9078,4006,0.441286627,78.77153558,11.73198942,106503,123,0.013328927,17550.72
3/28/2023,Paid Search,9075,6159,0.678677686,86.16661157,6.999889807,63524,73,0.008044077,13230.62
1/18/2023,Paid Search,9074,6276,0.691646462,86.1724708,7.128719418,64686,70,0.007714349,10378.46
9/12/2023,Direct,9073,4696,0.517579632,81.07450678,9.924280833,90043,122,0.013336272,20267.25
12/19/2022,Organic Search,9073,5793,0.638487821,64.53642676,6.390389066,57980,78,0.008596936,10947.68
1/8/2023,Organic Search,9072,5713,0.629739859,71.60350529,6.489969136,58877,47,0.005070547,7976.98
3/22/2023,Paid Search,9070,6217,0.685446527,84.93715546,6.988423374,63385,83,0.009040794,14377.39
3/7/2024,Direct,9069,2588,0.285367736,46.66435109,8.380086007,75999,71,0.007718602,12617.21
3/1/2023,Paid Search,9069,6165,0.67978829,86.75708457,7.110155475,64482,87,0.009593119,13593.09
2/5/2023,Organic Search,9068,5735,0.632443758,72.81307896,6.684164094,60612,67,0.007388619,11468.55
4/28/2024,Direct,9059,2064,0.227839717,37.734187,7.342642676,66517,54,0.005960923,8904.73
11/15/2022,Paid Search,9056,6214,0.686174912,87.32056095,6.797813604,61561,81,0.008944346,14534.47
8/3/2023,Direct,9044,4699,0.519570986,74.06169836,9.133790358,82606,136,0.014595312,22392.91
10/16/2024,Organic Search,9043,4369,0.483136127,61.4717461,10.26329758,92811,53,0.005750304,7961.77
11/3/2024,Organic Search,9043,4391,0.485568948,62.24239743,10.00055291,90435,58,0.006413801,7332.67
3/26/2023,Organic Search,9037,5729,0.633949319,69.03275423,6.633506695,59947,58,0.006418059,9354.83
11/13/2024,Organic Search,9030,4289,0.474972315,70.10454042,10.66976744,96348,47,0.005204873,7878.9
3/3/2024,Direct,9025,4056,0.449418283,72.12842105,11.27501385,101757,102,0.011191136,15345.63
5/8/2024,Direct,9024,3298,0.365469858,62.68517287,9.80972961,88523,111,0.012189716,16687.8
10/7/2022,Organic Search,9013,5647,0.626539443,70.9873516,6.388106069,57576,72,0.007988461,11363.92
3/7/2023,Paid Search,9007,6057,0.672476962,79.8847563,6.714333296,60476,73,0.008104807,12701.05
11/5/2024,Organic Search,9004,4201,0.466570413,61.97689916,10.24788983,92272,46,0.005108841,6191.14
11/24/2022,Organic Search,9002,5614,0.623639191,69.54032437,6.647189513,59838,72,0.007998223,11264.19
12/18/2024,Organic Search,8998,4367,0.485330073,65.8351856,10.53945321,94834,58,0.006334741,11415.18
11/8/2024,Organic Search,8989,4553,0.506507954,67.33062632,10.59828679,95268,50,0.005451107,10400.02
10/23/2024,Organic Search,8984,4301,0.478739982,65.2611309,10.58470614,95093,54,0.006010686,7076.51
2/7/2023,Paid Search,8980,6067,0.675612472,83.9545657,7.113697105,63881,58,0.006347439,8545.89
12/6/2024,Organic Search,8953,4393,0.490673517,65.78900927,10.35116721,92674,50,0.00558472,8303.69
12/30/2024,Organic Search,8948,4549,0.508381761,68.23804202,10.73725972,96077,76,0.008270004,11054.69
11/6/2024,Organic Search,8947,4121,0.460601319,56.11478708,9.525762826,85227,36,0.004023695,5072.76
10/14/2024,Organic Search,8940,4540,0.507829978,64.18646532,10.09910515,90286,42,0.004697987,6267.28
3/8/2024,Direct,8928,2459,0.275425627,45.50649642,8.264896953,73789,78,0.008736559,12673.35
2/24/2024,Direct,8920,4045,0.453475336,81.65818386,11.61311659,103589,126,0.013340807,19564.29
2/2/2023,Direct,8900,3548,0.398651685,47.58831461,5.865280899,52201,73,0.008202247,9780.43
1/3/2024,Direct,8887,6146,0.691571959,137.2211095,18.10982334,160942,330,0.035782604,43474.57
10/9/2024,Organic Search,8884,4245,0.477825304,61.32192706,10.30009005,91506,57,0.006190905,8352.21
10/11/2022,Paid Search,8876,6142,0.691978369,82.84666516,6.738057684,59807,77,0.008675079,13007.94
1/25/2023,Paid Search,8875,6213,0.700056338,88.88991549,7.268056338,64504,77,0.00856338,13822.98
11/3/2022,Paid Search,8870,6050,0.682074408,86.36741826,6.977113867,61887,79,0.008906426,12721.62
6/5/2024,Direct,8866,4660,0.525603429,59.431649,10.84355967,96139,107,0.011842996,37051.6
3/25/2023,Organic Search,8860,5573,0.629006772,112.5123025,6.51523702,57725,57,0.006433409,8303.51
2/4/2023,Organic Search,8857,5711,0.644800723,71.37676414,6.597719318,58436,59,0.006548493,8277.28
2/17/2023,Paid Search,8851,6179,0.698113208,89.35758671,7.492938651,66320,101,0.011298158,16617.57
3/3/2023,Paid Search,8847,5997,0.677856901,85.2930937,7.132474285,63101,75,0.008364417,11925.06
10/17/2023,Direct,8844,4852,0.548620534,79.76888286,11.28957485,99845,111,0.012437811,16424.94
1/17/2023,Paid Search,8841,6194,0.70059948,84.53398937,7.199185612,63648,78,0.008822531,12722.9
12/29/2024,Organic Search,8840,4304,0.486877828,66.8581448,10.26957014,90783,48,0.005316742,8069.88
1/15/2023,Organic Search,8838,5569,0.630119937,77.56076035,6.639850645,58683,59,0.006675718,10381.46
12/2/2022,Organic Search,8834,5543,0.627462078,69.29477021,6.396762508,56509,70,0.007810731,10645.98
2/16/2023,Paid Search,8832,6157,0.697124094,90.7734375,7.331748188,64754,61,0.006793478,10567.59
1/20/2025,Organic Search,8831,4518,0.51160684,70.38217642,10.77035443,95113,53,0.006001585,7684.96
3/21/2023,Paid Search,8831,5902,0.668327483,87.17755634,7.09047673,62616,91,0.010304609,17313.31
11/5/2023,Direct,8822,4065,0.460779869,69.55633643,11.21809114,98966,135,0.015302652,19844.39
1/8/2025,Organic Search,8821,4413,0.500283415,68.49597551,10.61444281,93630,49,0.005554926,8238.87
12/29/2022,Paid Search,8821,6009,0.681215282,85.01065639,7.211427276,63612,87,0.009862827,14849.69
11/15/2024,Organic Search,8820,4349,0.4930839,66.73333333,10.93185941,96419,55,0.006235828,8668.09
11/22/2024,Organic Search,8817,4304,0.488147896,64.05171827,10.65577861,93952,50,0.005670863,7109.91
11/28/2024,Organic Search,8802,4369,0.496364463,68.30481709,10.80049989,95066,70,0.007952738,10526.5
4/3/2023,Paid Search,8794,5984,0.680463953,88.23902661,7.223902661,63527,77,0.00875597,13839.77
3/24/2023,Paid Search,8792,5918,0.67311192,87.04924932,6.997838944,61525,68,0.007506824,12225.36
3/13/2023,Paid Search,8786,6207,0.70646483,83.03608013,6.878556795,60435,71,0.007967221,11768.59
10/3/2024,Organic Search,8777,4188,0.477156204,68.25521249,11.03121796,96821,57,0.006494246,9371.46
12/27/2024,Organic Search,8775,4517,0.514757835,69.49834758,10.6817094,93732,67,0.007635328,8610.7
10/19/2023,Direct,8766,4842,0.552361396,75.46338125,10.43611681,91483,118,0.013004791,18441.3
11/29/2024,Direct,8766,4316,0.492356833,65.41022131,12.61487566,110582,227,0.025781428,34793.81
2/21/2023,Paid Search,8765,6018,0.68659441,87.83320023,7.336565887,64305,63,0.007073588,11637.01
4/1/2023,Paid Search,8761,6018,0.686907887,86.28124643,7.065974204,61905,82,0.009359662,14408.08
11/7/2023,Direct,8753,4240,0.484405347,72.36079059,10.92231235,95603,103,0.011538901,15295.04
1/12/2025,Organic Search,8748,4544,0.519433013,69.12562872,10.40363512,91011,46,0.005258345,6020.72
10/8/2024,Organic Search,8743,4233,0.484158756,65.90266499,10.75557589,94036,60,0.006862633,8010.76
5/15/2023,Direct,8742,3786,0.433081675,65.08625029,6.958476321,60831,84,0.009265614,13887.19
12/27/2022,Paid Search,8739,5955,0.681428081,87.53209749,7.221650074,63110,87,0.009955372,14574.47
10/2/2022,Organic Search,8738,5526,0.632410163,71.80395972,6.595101854,57628,61,0.00686656,9083.04
10/14/2022,Paid Search,8735,6091,0.697309674,87.21316543,6.918259874,60431,98,0.011104751,14123.45
4/11/2024,Direct,8731,2558,0.29297904,44.40556637,7.86129882,68637,135,0.007902875,21577.51
12/17/2024,Organic Search,8726,4382,0.502177401,71.19378868,10.53105661,91894,60,0.006876003,7583.97
11/24/2023,Direct,8722,5052,0.579224948,91.98555377,13.44806237,117294,286,0.031988076,51538.53
2/3/2023,Paid Search,8722,5945,0.681609723,92.51880303,7.563058931,65965,68,0.007681724,12143.89
1/24/2023,Paid Search,8719,5980,0.68585847,87.80307375,7.25209313,63231,61,0.006996215,11149.05
11/17/2024,Organic Search,8718,4293,0.492429456,61.06090847,9.878756596,86123,44,0.004932324,7109.6
11/4/2024,Organic Search,8717,4314,0.494895033,65.94596765,10.60445107,92439,48,0.005506482,6647.82
2/15/2023,Paid Search,8716,6076,0.697108765,89.13297384,7.30553006,63675,88,0.009981643,13183.23
10/7/2024,Organic Search,8706,4275,0.491040662,69.81139444,10.99448656,95718,47,0.005398576,7088.05
3/29/2023,Paid Search,8704,6006,0.690027574,90.19588695,7.190831801,62589,80,0.009191176,16163.21
1/9/2023,Paid Search,8690,5909,0.679976985,84.27813579,7.099654776,61696,62,0.007134638,9309.62
12/19/2024,Organic Search,8682,4208,0.484680949,66.79371113,10.65710666,92525,55,0.006334946,7250.72
1/7/2023,Organic Search,8679,5525,0.636594078,71.78868533,6.727848831,58391,53,0.006106694,7550.58
1/5/2023,Paid Search,8679,5851,0.674156009,82.41191381,7.160732803,62148,88,0.009908976,14907.56
10/24/2024,Organic Search,8671,4355,0.502248876,68.90162611,11.05927805,95895,48,0.005535694,8266.17
2/27/2023,Paid Search,8671,5931,0.684004152,90.11624957,7.353707762,63764,76,0.008649521,10006.34
1/28/2023,Organic Search,8669,5546,0.639750836,75.32518168,6.874379975,59594,45,0.00519091,6801.86
1/26/2023,Paid Search,8661,5937,0.685486664,87.6625101,7.348689528,63647,70,0.008082208,11579.97
11/24/2023,Organic Search,8655,5735,0.662622761,98.73264009,13.82946274,119694,179,0.020103986,31999.75
12/22/2022,Organic Search,8651,5434,0.628135476,69.34978615,6.435440989,55673,49,0.005548492,7438.86
12/16/2024,Organic Search,8645,4383,0.506998265,70.20786582,11.1611336,96488,68,0.007865818,11536.11
2/23/2023,Paid Search,8645,5962,0.689647195,87.83169462,7.287333719,62999,82,0.009369578,12898.36
1/14/2023,Organic Search,8644,5473,0.633155946,72.23334105,6.596251735,57018,60,0.006941231,8485.13
12/1/2024,Organic Search,8643,4523,0.523313664,67.143353,10.6726831,92244,53,0.00613213,7916.07
2/22/2023,Paid Search,8642,6094,0.705160842,92.05901412,7.576486924,65476,82,0.009488544,15451.15
